Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Argentina,Argentina,AR,275.56,367.72,30.98,26.01,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 01:00:00,Argentina,Argentina,AR,278.38,372.06,30.51,25.78,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 02:00:00,Argentina,Argentina,AR,276.67,367.96,30.34,24.78,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 03:00:00,Argentina,Argentina,AR,350.01,453.27,26.82,22.6,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 04:00:00,Argentina,Argentina,AR,299.5,394.73,23.96,16.59,portalweb.cammesa.com,false,
2021-01-01 05:00:00,Argentina,Argentina,AR,293.88,387.7,25.45,17.85,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 06:00:00,Argentina,Argentina,AR,284.77,376.4,27.81,20.08,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 07:00:00,Argentina,Argentina,AR,275.12,364.44,30.32,22.44,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 08:00:00,Argentina,Argentina,AR,271.01,359.29,31.43,23.22,portalweb.cammesa.com,false,
2021-01-01 09:00:00,Argentina,Argentina,AR,276.22,365.31,30.32,21.52,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 10:00:00,Argentina,Argentina,AR,279.01,368.21,29.85,20.48,portalweb.cammesa.com,false,
2021-01-01 11:00:00,Argentina,Argentina,AR,281.46,371.6,29.5,20.4,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 12:00:00,Argentina,Argentina,AR,279.83,370.17,30.15,21.42,portalweb.cammesa.com,false,
2021-01-01 13:00:00,Argentina,Argentina,AR,282.9,374.47,29.12,20.88,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 14:00:00,Argentina,Argentina,AR,272.07,361.56,31.46,23.46,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 15:00:00,Argentina,Argentina,AR,278.22,369.33,29.93,22.66,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 16:00:00,Argentina,Argentina,AR,273.67,364.28,30.71,24.26,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 17:00:00,Argentina,Argentina,AR,302.18,399.55,23.46,16.49,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 18:00:00,Argentina,Argentina,AR,304.96,403.29,22.6,15.91,portalweb.cammesa.com,false,
2021-01-01 19:00:00,Argentina,Argentina,AR,299.99,397.01,23.65,17.05,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 20:00:00,Argentina,Argentina,AR,295.15,390.9,24.68,18.16,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 21:00:00,Argentina,Argentina,AR,290.44,384.95,25.68,19.24,portalweb.cammesa.com,false,
2021-01-01 22:00:00,Argentina,Argentina,AR,289.96,384.19,25.89,19.38,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 23:00:00,Argentina,Argentina,AR,290.5,384.8,25.72,19.14,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 00:00:00,Argentina,Argentina,AR,274.79,364.99,30.54,24.34,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 01:00:00,Argentina,Argentina,AR,251.48,336.64,35.74,29.5,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 02:00:00,Argentina,Argentina,AR,287.76,380.82,27.02,20.42,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 03:00:00,Argentina,Argentina,AR,362.71,467.36,24.95,20.24,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 04:00:00,Argentina,Argentina,AR,303.79,400.92,22.69,16.07,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 05:00:00,Argentina,Argentina,AR,299.35,394.82,24.21,17.69,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 06:00:00,Argentina,Argentina,AR,303.91,400.76,23.51,16.95,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 07:00:00,Argentina,Argentina,AR,300.79,396.16,24.21,17.66,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 08:00:00,Argentina,Argentina,AR,305,401.35,23.48,16.84,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 09:00:00,Argentina,Argentina,AR,283.75,374.21,28.69,21.12,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 10:00:00,Argentina,Argentina,AR,283.08,373.14,28.99,21.31,portalweb.cammesa.com,false,
2021-01-02 11:00:00,Argentina,Argentina,AR,283,373.02,29.02,21.35,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 12:00:00,Argentina,Argentina,AR,291.24,383.25,27.63,20.25,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 13:00:00,Argentina,Argentina,AR,287.91,380.18,28.11,22.29,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 14:00:00,Argentina,Argentina,AR,297.63,392.75,25.49,19.61,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 15:00:00,Argentina,Argentina,AR,293.76,388.72,27.08,21.37,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 16:00:00,Argentina,Argentina,AR,288.1,379.23,28.49,21.71,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
